"Domain","Screen/Feature","Route or API","CurrentState","UIState","BackendState","DBState","ActionTruthState","Notes","ScreenId","Route","CurrentQuality","MissingActions","MissingSections","MissingLookupControls","MissingPersistence","Acceptable","IssueCount","CriticalIssueCount","FixedIssueCount","IssueSummary","WorkingActions","DisabledActions","HiddenActions","UnknownActions","SuggestedWave","CompletionGate"
"Engineering","Routing Library","/engineering/routings; /api/routings","COMPLETE","Route exists with centered routing workspace","Live API backed","Partial","Working save paths plus disabled unsafe actions","Cluster gate complete; release/resource lifecycle remains non-critical deferred workflow","W064","/engineering/routings","COMPLETE / LIVE","Release, version, and resource actions disabled with reason where unsupported","Operations, resource rules, tooling, QC flags, docs, and audit remain extension depth","None in touched routing controls","Routing persistence partial","INTERNAL_ONLY","0","0","2","Routing governed/action truth verified","5","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Engineering","Operation Standards","/engineering/operations; /api/operations","COMPLETE","Route exists with centered operation workspace","Live API backed","Partial","Working or disabled with reason","Cluster gate complete; parameter/work-instruction/version depth remains non-critical deferred workflow","W065","/engineering/operations","COMPLETE / LIVE","Version, release, and audit actions disabled with reason where unsupported","Parameter library and work instruction lifecycle remain extension depth","None in touched operation controls","Operation persistence partial","INTERNAL_ONLY","0","0","1","Operation standard action truth verified","4","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Engineering","Alternate Items","/engineering/alternate-items; /api/alternate-items","COMPLETE","Route exists with centered alternate-item workspace","Live API backed","Partial","Working or disabled with reason","Cluster gate complete; restriction/effectivity/approval/MRP override depth remains non-critical deferred workflow","W070","/engineering/alternate-items","COMPLETE / LIVE","Approval, MRP override, and lifecycle actions disabled with reason where unsupported","Restriction, effectivity, approval, and MRP override depth remain extension scope","None in touched alternate-item controls","Alternate item persistence partial","INTERNAL_ONLY","0","0","1","Alternate item action truth verified","4","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Engineering","Engineering Documents","/engineering/documents; /api/attachments","PARTIAL","Route exists; document viewer still partial","Partial/fallback backed","Partial","Audit/open actions disabled","Document control, versioning, authorization, expiry incomplete","","","","","","","","","1","1","1","Data truth","1","1","0","0","Wave 5 Engineering/Planning Completion","Must have 0 dead visible actions; governed controls; persistence or honest disable; screenshots"
"Planning","MPS Planner","/planning/mps; /api/mps","COMPLETE","Route exists with governed modal workspace and truthful actions","Live API backed where available","Partial","Working or disabled with reason","Cluster gate complete; frozen horizon, conversion, and export depth remain non-critical deferred workflow","W055","/planning/mps","COMPLETE / LIVE","Frozen horizon, export, and convert actions disabled with reason","Override audit and demand conversion remain extension depth","None in touched MPS fields","MPS persistence partial","INTERNAL_ONLY","0","0","2","Governed fields and action truth verified","4","6","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","MRP Run Console","/planning/mrp; /api/mrp","COMPLETE","Route exists with governed run workspace","Live API backed","Partial","Working or disabled with reason","Cluster gate complete; snapshots/version compare/archive remain non-critical deferred workflow","W067","/planning/mrp","COMPLETE / LIVE","Cancel, archive, compare, and advanced run actions disabled with reason","Run input snapshot, warning log, and version compare remain extension depth","None in touched MRP run fields","MRP persistence partial","INTERNAL_ONLY","0","0","2","MRP run field/action truth verified","3","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","MRP Results / Exceptions","/planning/mrp-results; /api/mrp","COMPLETE","Route exists with centered exception workspace","Live API backed","Partial","Working open/detail actions and disabled unsafe conversions","Cluster gate complete; owner/action workflow and conversion proof remain non-critical deferred workflow","W068","/planning/mrp-results","COMPLETE / LIVE","Create shortage actions and export disabled with reason","Exception owner, status, and action history remain extension depth","None in touched exception fields","Exception action tables partial","INTERNAL_ONLY","0","0","4","Exception detail numeric/governed controls and actions fixed","3","3","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","BOQ / Requirements","/planning/boq-requirements; /api/boq-requirements","COMPLETE","Route exists with centered requirement workspace","Live API backed","Exists","Conversion actions disabled unless real","Cluster gate complete; PR/WO conversion and owner audit remain non-critical deferred workflow","W066","/planning/boq-requirements","COMPLETE / LIVE","Convert, approve, and substitute actions disabled with reason where unsupported","Source trace, alternatives, action ownership, and audit remain extension depth","None in touched BOQ fields","BOQ persistence exists; conversion audit partial","INTERNAL_ONLY","0","0","1","BOQ action truth verified","4","6","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","Capacity Planning","/planning/capacity; /api/capacity","COMPLETE","Route exists with live-data unavailable guard and governed controls","Partial API backed","Partial","Working or disabled with reason","Cluster gate complete; live sessions no longer silently show seeded fallback when capacity API is unavailable","W069","/planning/capacity","COMPLETE / GUARDED LIVE","Rebuild, overload review, and save review disabled with reason","Resource/calendar completeness and reschedule workflow remain extension depth","None in touched capacity fields","Capacity read model partial","INTERNAL_ONLY","0","0","3","Capacity live fallback and constraint selector fixed","2","3","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","Order Delivery Dashboard","/dashboards/order-delivery; /api/dashboards/order-delivery","COMPLETE","Route exists with centered delivery detail workspace","Live API backed","Partial","Working drilldowns and disabled export reason","Cluster gate complete; ownership/blocker lifecycle remains non-critical deferred workflow","W057","/dashboards/order-delivery","COMPLETE / LIVE","Export remains disabled until reporting workflow exists","Owner/blocker lifecycle and audit remain extension depth","None in touched dashboard controls","Dashboard read model partial","INTERNAL_ONLY","0","0","4","Delivery drill actions wired and export made honest","5","1","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","Stage Wise Dashboard","/dashboards/stage-wise; /api/dashboards/stage-wise","COMPLETE","Route exists with truthful refresh/export/navigation actions","Live API backed","Partial","Working refresh and board navigation; export disabled with reason","Cluster gate complete; escalation/handoff owner lifecycle remains non-critical deferred workflow","W108","/dashboards/stage-wise","COMPLETE / LIVE","Export disabled with reason","Stage queues, owners, aging, and handoff audit remain extension depth","None in touched stage dashboard controls","Stage read model partial","INTERNAL_ONLY","0","0","3","Stage dashboard refresh/export/navigation truth fixed","3","1","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Planning","Executive Cockpit","/dashboards/executive-cockpit; /api/dashboards/executive-cockpit","PARTIAL","Route exists; shallow","Live API backed","Partial","Partial","Live dashboard failure renders unavailable state instead of seeded management data.","W114","/dashboards/executive-cockpit","PARTIAL / LIVE","","","","","","1","0","1","Live seeded fallback removed; drilldown/export depth remains partial","3","1","0","0","Wave 5 Engineering/Planning Completion","Must have 0 dead visible actions; governed controls; persistence or honest disable; screenshots"
"Procurement","Purchase Requisitions","/procurement/requisitions; /api/purchase-requisitions","PARTIAL","Route exists; shallow","Live API backed","Partial","Many actions disabled","Approval/source trace and BOQ conversion proof incomplete","","","","","","","","","1","1","1","Data truth","0","0","0","0","Wave 6 Production/Inventory/Quality/Dispatch","Must have 0 dead visible actions; governed controls; persistence or honest disable; screenshots"
"Procurement","Purchase Orders","/procurement/purchase-orders; /api/purchase-orders","PARTIAL","Route exists; shallow","Live API backed","Partial","Disabled where unsafe","Terms/receipt/outside processing/follow-up incomplete","","","","","","","","","1","1","1","Data truth","0","0","0","0","Wave 6 Production/Inventory/Quality/Dispatch","Must have 0 dead visible actions; governed controls; persistence or honest disable; screenshots"
"Procurement","Subcontract Plan","/procurement/subcontract-plan; /api/subcontract-orders","PARTIAL","Route exists; shallow","Live API backed","Partial","Disabled where unsafe","Send-out/receive-back, QC checkpoint, supplier proof incomplete","","","","","","","","","0","0","0","","0","0","0","0","Wave 6 Production/Inventory/Quality/Dispatch","Must have 0 dead visible actions; governed controls; persistence or honest disable; screenshots"
"Inventory","Inventory Balance","/inventory/balances; /api/inventory","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Inventory balance modal uses governed location/lot selectors, numeric stock quantities, and traceability navigation.","W094","/inventory/balances","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Inventory balance modal uses governed location/lot selectors, numeric stock quantities, and traceability navigation.","1","2","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Traceability","/inventory/traceability; /api/traceability","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Traceability screen keeps export disabled with reason and no fake actions.","W097","/inventory/traceability","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Traceability screen keeps export disabled with reason and no fake actions.","0","1","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Material Issue","/inventory/material-issue; /api/stock-issues","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Material issue modal uses governed source/location/mode selectors, numeric issue quantity, and source drilldown.","W086","/inventory/material-issue","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Material issue modal uses governed source/location/mode selectors, numeric issue quantity, and source drilldown.","1","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Material Return","/inventory/material-return; /api/stock-returns","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Material return modal uses governed source/location/reason selectors, numeric return quantity, and source drilldown.","W087","/inventory/material-return","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Material return modal uses governed source/location/reason selectors, numeric return quantity, and source drilldown.","1","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Stock Transfer / Putaway","/inventory/stock-transfer; /api/stock-transfers","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Stock transfer modal uses governed locations/movement type, numeric movement quantity, and balances drilldown.","W095","/inventory/stock-transfer","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Stock transfer modal uses governed locations/movement type, numeric movement quantity, and balances drilldown.","1","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Cycle Count","/inventory/cycle-counts; /api/cycle-counts","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Cycle-count detail opens in centered workspace; post/save remain disabled with reasons.","W096","/inventory/cycle-counts","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Cycle-count detail opens in centered workspace; post/save remain disabled with reasons.","1","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Inventory","Cycle Count","mobile:stock","COMPLETE","React Native mobile full-page workspace","Offline queue / seeded mobile runtime; live sync not silently represented","No direct DB writes from mobile shell","WORKING/DISABLED WITH REASON only","Cycle count quantity uses numeric keyboard and queues count action visibly.","M013","mobile:stock","COMPLETE FOR CLUSTER 6 CODE GATES","None visible in touched mobile scope","None in touched mobile completion contract","0 touched governed lookup violations","Native capture/live sync remains disabled with reason where not implemented","YES","0","0","1","Cycle count quantity uses numeric keyboard and queues count action visibly.","1","0","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 6","CODE PASS - screenshot evidence blocked by missing mobile emulator/harness"
"Production","Work Orders","/production/work-orders; /api/work-orders","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Work-order list/detail use centered modal workspace, governed actions, and material/receipt/traveler drilldowns.","W080/W081","/production/work-orders","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Work-order list/detail use centered modal workspace, governed actions, and material/receipt/traveler drilldowns.","4","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Job Cards","/production/job-cards; /api/job-cards","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Job-card list/detail use centered modal workspace, downtime/QC drilldowns, and disabled execution actions with reasons.","W082/W083","/production/job-cards","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Job-card list/detail use centered modal workspace, downtime/QC drilldowns, and disabled execution actions with reasons.","3","5","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Machine Board","/production/machine-board; /api/machine-board","COMPLETE","Route exists with clickable schedule lanes and centered machine card workspace","Live API backed","Partial","Working Today and job-card drilldown; auto-assign disabled with reason","Cluster gate complete; auto-assignment remains non-critical deferred workflow","W084","/production/machine-board","COMPLETE / LIVE","Auto-assign disabled with reason until dispatch rule workflow exists","Live queue/readiness/action gating remains extension depth","None in touched machine-board controls","Machine board read model partial","INTERNAL_ONLY","0","0","4","Machine board quick action, card modal, and drilldown fixed","4","1","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Production","Occupancy Calendar","/production/occupancy; capacity APIs","COMPLETE","Route exists with working range action and governed disabled review actions","Partial API backed","Partial","Working or disabled with reason","Cluster gate complete; resource/calendar day-shift drilldown remains non-critical deferred workflow","W085","/production/occupancy","COMPLETE / LIVE","Assignment review disabled with reason","Resource/calendar/day-shift drilldown remains extension depth","None in touched occupancy controls","Occupancy read model partial","INTERNAL_ONLY","0","0","2","Occupancy quick-range action made working","2","2","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 4","Cluster 4 gate met: no dead visible actions; governed/numeric controls; persistence or honest disable; screenshots captured"
"Production","Shift Production","/production/shift-production","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Shift production detail opens in centered workspace with job-card and downtime drilldowns.","W091","/production/shift-production","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Shift production detail opens in centered workspace with job-card and downtime drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Downtime Register","/production/downtime; /api/downtime","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Downtime detail opens in centered workspace with machine selector and job-card/RCA drilldowns.","W092","/production/downtime","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Downtime detail opens in centered workspace with machine selector and job-card/RCA drilldowns.","3","3","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Production Receipt","/production/receipts; /api/production-receipts","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Production receipt detail opens in centered workspace with job-card and traceability drilldowns.","W088","/production/receipts","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Production receipt detail opens in centered workspace with job-card and traceability drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Production Receipt","mobile:output","COMPLETE","React Native mobile full-page workspace","Offline queue / seeded mobile runtime; live sync not silently represented","No direct DB writes from mobile shell","WORKING/DISABLED WITH REASON only","Production receipt action queues visibly with lot/serial and catch-weight context.","M017","mobile:output","COMPLETE FOR CLUSTER 6 CODE GATES","None visible in touched mobile scope","None in touched mobile completion contract","0 touched governed lookup violations","Native capture/live sync remains disabled with reason where not implemented","YES","0","0","1","Production receipt action queues visibly with lot/serial and catch-weight context.","1","0","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 6","CODE PASS - screenshot evidence blocked by missing mobile emulator/harness"
"Production","Scrap / By-product","/production/scrap-by-products; /api/scrap-rework","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Scrap/by-product detail uses governed reason/state/valuation selectors and numeric quantity.","W089","/production/scrap-by-products","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Scrap/by-product detail uses governed reason/state/valuation selectors and numeric quantity.","2","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Rework Orders","/production/rework-orders; /api/scrap-rework","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Rework detail uses governed source/route selectors, numeric quantity, and NCR/job-card drilldowns.","W090","/production/rework-orders","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Rework detail uses governed source/route selectors, numeric quantity, and NCR/job-card drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Production","Machine Status / OEE-lite","/production/machine-status","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Machine status screen has no dead actions; export remains disabled with reason.","W093","/production/machine-status","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Machine status screen has no dead actions; export remains disabled with reason.","0","1","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Quality","QC Plan Setup","/quality/plans; /api/quality/plans","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","QC plan setup filters and action bar are governed; create/export remain disabled with reasons.","W100","/quality/plans","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","QC plan setup filters and action bar are governed; create/export remain disabled with reasons.","0","2","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Quality","Incoming Inspection","/quality/incoming-inspections; /api/quality/inspections","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Incoming inspection detail uses governed source/trace selectors and NCR/source drilldowns.","W101","/quality/incoming-inspections","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Incoming inspection detail uses governed source/trace selectors and NCR/source drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Quality","In-Process Inspection","/quality/in-process-inspections; /api/quality/inspections","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","In-process inspection detail uses governed source/trace selectors and NCR/source drilldowns.","W102","/quality/in-process-inspections","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","In-process inspection detail uses governed source/trace selectors and NCR/source drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Quality","Final Inspection","/quality/final-inspections; /api/quality/inspections","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Final inspection detail uses governed source/trace selectors and NCR/source drilldowns.","W103","/quality/final-inspections","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Final inspection detail uses governed source/trace selectors and NCR/source drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Quality","NCR / Deviation","/quality/ncr; /api/quality/ncrs","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","NCR detail uses governed disposition/rework selectors and rework/source drilldowns.","W104","/quality/ncr","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","NCR detail uses governed disposition/rework selectors and rework/source drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Dispatch","Pack Lists","/dispatch/pack-lists; /api/dispatch/pack-lists","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Pack-list detail uses numeric packed quantity, governed status, and shipment/print-pack drilldowns.","W105","/dispatch/pack-lists","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Pack-list detail uses numeric packed quantity, governed status, and shipment/print-pack drilldowns.","3","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Dispatch","Dispatch Planning","/dispatch/planning; /api/dispatch/planning","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Dispatch planning screen has no dead actions; planning/export remain disabled with reasons.","W106","/dispatch/planning","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Dispatch planning screen has no dead actions; planning/export remain disabled with reasons.","0","2","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Dispatch","Shipment / Delivery","/dispatch/shipments; /api/dispatch/shipments","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Shipment detail uses governed vehicle/pack controls, numeric shipped quantity, live proof upload, and pack/print drilldowns.","W107","/dispatch/shipments","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Shipment detail uses governed vehicle/pack controls, numeric shipped quantity, live proof upload, and pack/print drilldowns.","4","4","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
"Reports","Print Pack / Traveler / Labels","/reports/print-pack; /api/reports/*","COMPLETE","Centered modal or full-page workspace with governed controls","Live API gated; seeded review only without live session","Existing persistence used where available; unsafe posting remains disabled","WORKING/DISABLED WITH REASON only","Print pack traveler, label, CSV, and Excel actions run through the export registry.","W109","/reports/print-pack","COMPLETE FOR CLUSTER 5 GATES","None visible in touched scope; workflow-dependent actions disabled with reason","None in touched completion contract","0 touched governed lookup violations","No fake saves/uploads; unavailable workflows disabled with reason","YES","0","0","1","Print pack traveler, label, CSV, and Excel actions run through the export registry.","4","0","0","0","MASTER-COMPLETION-CLUSTER-RUNNER-01 Cluster 5","PASS - no dead visible actions; touched governed/numeric/upload gates clear"
